T1,T2,T3
61.414946,3.163578,26.693011
-8.041852,35.200925,48.636750
-68.343505,-14.022529,-13.811419
8.563413,-47.980883,67.294654
-27.808601,-1.444603,-1.575112
-55.711202,-10.100012,-42.301915
-50.802500,42.546972,-47.028594
37.275111,-43.404226,62.217109
74.642571,-76.436726,-6.516088
64.451291,-33.451762,59.141177
16.275370,62.082870,-32.870711
-30.159644,36.725332,68.247083
-28.790001,4.206438,-7.600798
61.395675,0.601175,32.642477
32.078682,-47.858633,60.187304
4.358935,-47.638578,66.997669
44.031661,58.564823,-33.186298
31.281277,-74.447352,-40.874387
8.202561,20.291877,-51.793402
-30.575148,91.814088,-26.175377
41.437483,-52.951537,12.738443
-53.398012,3.246707,73.217294
17.268973,-36.292685,69.564548
-42.411573,-45.418310,-12.548326
-70.238295,-22.678248,1.560483
21.787953,52.861071,22.934180
-45.261737,-20.177095,69.657790
-10.963136,-7.565147,-85.614891
-18.937558,-24.377689,-36.134802
22.102863,-33.914276,83.367573
5.583810,-81.541460,-28.294724
70.435121,-35.991346,50.522440
38.908044,-60.942485,-25.807544
49.740286,-0.344033,-76.364801
-51.376078,36.312582,-45.501775
13.116337,17.209786,-12.040407
34.727260,-60.667688,-27.695712
67.942238,-21.017801,-9.879646
2.541623,57.108876,45.947943
-72.066222,-12.857010,-29.848440
49.968269,-33.532491,76.887381
39.512600,-28.082728,76.301197
13.364650,-40.993667,70.205376
-53.924026,27.676260,-45.209905
45.996038,-0.355462,39.385701
42.998042,-3.360903,48.828166
63.544939,-81.293155,-5.586489
-47.938547,88.472476,-41.000195
74.225293,8.974034,16.163498
51.225400,29.527611,-50.782929
-35.195493,30.837185,70.010452
22.942090,-84.915193,-26.783709
-81.691218,-20.290159,2.095441
64.941975,-0.726690,30.871970
-31.978240,-38.697127,-29.860857
-0.093050,0.498424,-6.390895
-47.951218,29.214758,60.800633
53.913810,5.200698,35.141533
-54.720907,67.062310,-35.659656
51.661409,59.766405,-7.998115
-17.036040,-11.558536,-90.106042
-43.943370,21.590340,60.418757
56.573088,89.163636,-19.576490
23.368446,-92.608729,-24.093958
-75.387627,43.186365,-35.346384
29.807340,-46.190158,73.197115
-29.618560,-38.856151,-48.532940
13.203438,-34.707654,65.880337
9.412704,21.294243,-51.160633
58.489059,-13.960260,54.293159
30.326729,39.248607,-39.574421
22.845894,-24.660432,-41.771004
-53.181491,15.536511,-36.418863
13.868814,32.232240,-20.624139
38.362571,-44.016448,62.122170
28.421529,-83.465725,12.485827
-53.451151,15.071376,-36.963457
58.842769,-1.126374,36.971700
49.487132,64.569583,-30.084699
-48.357175,57.800416,-42.631861
13.339130,18.169431,-13.304506
-78.647120,22.557134,-22.368704
-54.350214,-7.474938,-4.875738
-53.252453,-20.877860,63.664419
-24.493609,0.073469,50.436355
46.110347,-71.685651,-49.692062
-75.129369,-18.648508,-10.952685
-37.725502,37.342143,67.514415
2.502804,38.698075,37.854918
32.890556,42.670962,-43.907095
-39.467239,-31.348160,-29.186511
-42.245994,20.846251,-27.808870
0.081517,30.250927,-21.436185
45.547818,60.221686,-37.157092
22.118505,-38.124603,52.116749
53.323266,2.257073,50.782391
22.966499,-43.445419,82.630732
-32.716885,-17.771444,13.043787
-15.671736,-11.259010,-22.759699
29.347991,-46.927540,58.500044
14.556461,-40.875657,73.157052
-80.614230,-8.390595,-10.845252
62.118846,-41.533047,-11.654764
27.665202,50.895011,-24.481543
49.247188,-48.265681,14.658488
-57.481771,9.971927,58.288997
-28.134972,30.625028,64.462193
-18.642155,49.145750,-33.444335
-28.143775,31.657531,65.320544
-46.425962,-4.431411,64.272130
-72.538421,5.469437,-19.010767
-45.660052,-8.116110,-39.625444
52.139460,-27.566145,77.383056
68.059342,-28.789886,-22.036102
82.976792,26.923020,12.211999
30.702725,-80.579646,20.945300
59.753343,-41.169728,66.685596
-32.023544,2.131122,-11.054910
74.540359,-8.657068,-11.435197
-19.099065,-13.962510,6.516242
62.528557,-33.908874,-11.861456
-19.885508,-15.907597,-74.078980
-69.644366,-14.139850,-14.026964
-33.450066,98.959379,-19.224566
14.527470,35.375010,22.248423
25.649875,54.649087,17.310183
-16.803456,13.982651,49.840102
31.693065,-84.534970,-47.106164
54.935316,10.642981,40.887585
54.222795,64.095515,-13.599103
23.820759,-71.921935,8.602309
26.334198,-87.526510,16.907656
74.125853,6.493656,16.066069
-63.370153,55.104234,-47.733123
-80.441494,18.377106,-24.348532
4.250398,-30.948541,66.886052
27.464475,-90.520445,-36.818043
-5.590088,52.698966,48.979554
32.120770,-70.436458,-26.573672
-28.598428,-11.085053,-50.718842
50.805230,-11.348229,60.772776
39.926182,54.805903,-57.065245
45.527979,59.227618,-50.681532
32.689082,42.364012,-57.196279
35.657436,46.639819,-25.068102
-36.572696,32.725438,50.388524
17.110671,-38.999414,71.731213
70.593799,-31.531494,57.137471
-19.486551,48.414489,-35.323392
-51.833003,89.278981,-33.689135
-63.893335,1.111460,-1.545505
43.232386,86.277693,-22.500030
-47.623312,43.397869,69.347860
-57.981760,70.970739,-35.097431
-14.895729,-13.522926,-81.824015
-38.415315,-31.303716,-29.986860
75.778726,-31.908304,61.147451
3.805331,49.005177,30.654026
-62.106537,-21.285710,12.671407
33.575655,-40.481187,73.568059
42.541381,-36.204449,78.315129
61.378798,8.120658,19.298908
46.025041,-1.522030,-69.008789
9.294819,-81.312272,-24.609839
44.296339,-76.925893,-38.617231
-37.580682,7.383431,-67.336347
63.605741,-45.309142,66.128128
-47.430014,55.978428,75.940606
-5.823179,54.180683,52.176247
17.801115,68.203973,-39.818905
-62.372021,-29.343340,5.493436
-9.234726,-10.624419,-66.655970
40.430711,57.828033,-35.548639
36.646227,45.924746,-39.454059
-42.978461,-43.106486,21.245351
-46.765011,-34.881039,-5.976244
24.556487,-92.668105,-26.005480
-46.024903,1.948707,61.625379
21.557381,-11.879241,58.252249
68.518307,-21.812554,-11.607750
59.575673,92.498983,-10.553087
49.773759,32.218635,-51.469449
64.512654,-3.779359,21.965048
26.220021,-37.243372,55.681480
-13.716070,-10.380536,-90.112800
8.589953,14.734796,-13.803463
-9.262609,-17.000217,-14.723882
-56.371505,2.654877,85.444566
-48.846356,13.911258,55.575317
-37.438750,23.459848,-23.980663
-26.681125,-12.720368,-11.709508
37.062419,-58.280705,-28.011444
17.321725,-19.791275,-45.798493
52.875407,58.737391,-8.626446
85.023440,-8.452089,39.884172
34.853402,44.040303,-35.995796
27.345006,-92.258712,-29.686713
-12.093851,31.430283,-20.204352
-13.339371,43.154941,49.345851
-18.654573,-15.836188,4.195681
-36.644130,-6.998356,-30.528823
11.873423,-18.660079,62.768834
36.302593,-3.664975,-54.453613
25.319824,-77.675533,15.161158
-2.481453,-9.518619,-30.618921
38.703867,-64.162344,-33.798817
-6.152243,34.400939,49.204758
63.850851,1.244082,26.289780
23.956315,-90.800922,-41.288517
31.580802,-8.897257,-60.392416
-31.233847,15.573322,64.765152
77.242342,2.485122,-0.926684
-48.656226,40.779199,75.738408
84.975792,34.573894,6.796889
-88.699761,-23.920027,-12.266849
9.572654,57.867417,-29.535104
-69.162985,-12.471172,-17.106934
-46.324084,33.703668,75.805781
64.437943,1.390909,28.775468
73.573050,1.764294,-10.584414
76.158509,-30.635597,65.509961
-60.462372,31.355879,-31.355353
34.270455,-19.956679,56.317774
32.050219,46.044762,-58.227241
-73.153562,-6.397422,-29.345128
-30.895081,-35.932834,1.505302
52.717068,-8.484416,52.266461
-62.837260,-21.455547,12.952129
-74.692486,41.783549,-32.246299
12.212744,-84.789446,-30.597891
40.279775,61.204029,-25.788328
28.717455,2.654589,-68.431275
-15.080139,28.685886,-56.853678
47.287748,-74.361799,39.395548
-33.794576,34.973174,73.258496
33.480737,-78.337233,31.012995
-55.924633,-6.242993,64.203703
-76.645581,12.300414,-15.316583
-78.063992,24.878315,-41.998756
10.456139,-30.050857,77.812015
-72.839155,-2.852923,-32.378301
-26.290083,9.484944,50.992320
-54.392715,-31.045135,18.440382
-55.894468,-30.243486,18.883215
33.038205,-80.710321,15.769338
-4.146294,-8.678407,-23.688462
-29.141135,-18.509388,11.938696
-11.889267,-10.630655,1.392409
-68.750497,-22.383428,13.482088
-12.244098,2.641984,-13.142691
-31.530999,37.215686,70.062471
-58.506075,24.194633,-18.530033
69.684429,-15.247310,-12.216092
-18.041851,47.233677,54.677459
37.742424,58.768633,12.064396
49.482401,-46.635847,68.258960
36.119447,47.484233,-34.337188
-15.787629,-14.491493,-82.202643
72.676926,-37.784770,50.685935
12.238802,-82.850147,-30.360116
80.405373,-4.069794,33.935055
-19.571120,-31.658777,-44.122164
43.190145,0.206970,-66.302907
38.933663,43.817488,-52.002354
-74.507451,25.074675,-39.693020
0.990368,58.793449,47.279248
8.232285,23.137392,-39.173560
43.334226,59.604661,-57.286580
-29.991297,75.399840,-38.942663
-27.790473,7.494112,50.913856
-76.313709,-8.527166,-29.573272
19.222854,23.480079,-36.753720
44.397698,-75.345127,-38.921798
-3.968970,-31.088833,64.782684
15.035427,37.251295,-23.714067
65.799523,0.087025,23.865504
43.190381,-85.221673,6.014772
-35.618567,-13.544906,-2.591625
-7.358918,22.431598,-58.657614
51.481932,-22.943455,83.173479
64.379553,5.672274,22.544613
71.699811,-0.157755,46.310729
27.887354,-73.394708,28.930081
76.585945,7.399638,17.709401
23.801561,-48.677111,74.000385
-29.994766,45.204964,-51.821697
-35.110080,14.440223,63.973325
-85.494496,15.718527,-19.773635
5.883864,72.284373,-34.283689
-5.599141,-37.506439,66.613378
62.188033,-44.258895,65.592956
23.803818,-12.972343,69.131447
30.251744,-89.378781,-27.296116
-71.339883,46.365629,-32.410825
-73.208842,28.354881,-44.774592
32.535125,51.026107,-26.940535
-25.934759,-1.168616,49.758092
37.176213,-9.323438,-74.420514
33.680146,42.571881,-39.496430
-12.550667,-13.805995,-2.019389
-34.947244,55.101358,71.078222
42.270583,-49.883540,13.411994
-49.839910,13.596906,-31.323963
46.592453,-31.606449,75.653172
-35.530408,54.677803,70.672435
-32.177636,81.368828,-44.300059
15.367383,21.546342,-20.041436
28.673337,-24.730821,-63.418305
-50.469732,66.270174,-36.398874
49.559142,64.550199,-29.506500
49.454069,23.018027,-56.389890
-6.130260,-7.512900,-38.437699
-31.816228,-33.050969,8.397376
-44.087788,14.177631,-24.144974
-49.105563,40.599953,76.244161
-45.994386,-10.389555,59.809362
-48.513623,24.093801,-24.679460
-55.886881,-5.015434,65.366803
76.159424,-31.582854,58.284117
-47.280277,55.272138,77.254244
-40.769045,-10.460765,-59.652012
66.914665,-24.401455,-3.538850
-10.440713,-9.663811,-81.654637
-81.140395,8.922267,-15.287610
-35.716151,-23.638395,19.583157
75.951176,-31.082033,64.842017
-7.482057,33.328853,-21.991955
67.492556,-27.656646,64.314413
60.765867,2.988423,24.760534
-56.040090,-35.300086,31.303786
-47.539878,-35.621923,26.610974
66.836538,-74.442571,-5.994759
-46.155000,57.928869,76.416560
39.565808,-51.685031,9.132440
-34.459964,-18.967901,-21.251621
-21.351403,45.134128,-36.525225
2.564379,32.078861,-23.004311
11.903848,19.462539,-46.934531
9.799002,50.829038,38.771692
-36.258633,-30.755592,-35.966064
-77.818306,24.844235,-40.312267
-75.934650,22.415843,-41.612754
-26.605470,98.999432,-25.010469
-23.903520,63.664975,-38.282244
-56.575646,-6.006691,-5.605043
-23.344778,-28.401968,-64.194133
34.383521,-48.770121,64.773446
-41.077391,27.253018,55.781422
-50.056615,29.766658,58.428302
-34.683173,-15.925759,-0.086733
-32.417960,-13.361878,-2.038891
-52.152106,-18.445429,66.673753
-56.169557,-32.373304,19.982007
12.698800,21.331699,-50.714160
-51.596555,28.080495,-21.143383
-54.167004,67.641698,-34.286285
14.154705,20.833063,-15.971120
31.209809,1.669498,-55.483966
53.344106,-76.688606,26.590229
66.429310,-35.500868,-25.216045
27.785421,-85.294034,27.916888
-85.197908,-28.990332,-9.670137
62.375408,-36.855849,-19.353961
-13.668590,36.690539,64.001214
-2.190198,-80.879791,-24.884917
12.968881,-42.565940,70.952185
-38.705701,100.033723,-27.547717
58.271247,76.614139,-13.942786
4.174546,-83.662973,-28.868979
-48.317319,1.848067,-62.533717
-52.510441,88.152257,-32.196139
49.824990,-3.941819,46.910376
-21.429620,-16.448707,-85.325416
43.527718,57.136452,-50.281042
-69.674030,36.481608,-37.803587
-44.244214,51.134975,76.190947
68.749262,-38.208356,55.353809
45.102023,-76.834849,35.852779
-78.626058,14.004536,-14.490585
31.263232,-39.503058,74.496205
39.113377,-59.659696,-32.836553
-19.409674,33.972544,63.352800
24.333997,-92.149679,-40.980586
63.501016,2.608462,27.132533
5.955261,-73.641703,-28.201053
20.278724,-43.778825,57.603731
-36.529058,10.727029,66.325060
37.351395,-43.116969,61.402481
23.852385,-28.593696,79.173470
19.304756,-14.576630,74.820184
39.987937,-0.343114,-72.952904
-73.704258,42.109674,-37.833594
-21.743275,-29.647390,-53.528781
-35.788753,9.808222,65.657128
-3.490243,49.021728,46.713281
32.576579,41.466317,-31.596261
1.686596,32.013112,-25.412335
76.050904,-21.045618,48.344119
-41.181976,9.609421,65.467100
-52.914365,-32.661110,15.296495
46.448441,41.245695,-57.455573
49.389426,28.145409,-56.486191
7.174830,70.489607,-32.766807
-50.852615,1.628861,-60.769937
46.040471,-1.240029,52.033549
30.964055,-71.580887,-37.592455
-45.629787,47.206041,76.940738
-49.499034,26.672366,-45.606922
78.075192,37.139448,1.944001
-29.760277,37.779464,51.155122
59.983303,97.191517,-10.028001
21.840282,-83.098443,14.321491
-40.050429,36.430032,65.421060
-78.116464,22.044379,-19.227568
47.049131,-22.727267,85.213420
-32.729614,80.615834,-45.895910
75.673976,-31.177857,43.995779
-51.132508,-4.733669,-38.176060
-31.206338,43.697869,68.193187
-46.499395,-1.101500,68.352364
-86.400259,20.206212,-20.940683
-51.352088,87.808725,-36.368195
-55.474198,-38.814179,-14.534531
18.936951,-87.490533,11.586545
54.658277,51.879031,-0.570298
-53.531525,-22.262691,67.333408
-11.137822,3.751637,-12.629259
-74.987332,-24.096111,5.534922
-45.065456,59.948875,75.551178
-20.960248,21.950784,-54.927114
48.301441,5.694846,-73.750524
-38.077926,-10.824123,-31.446730
31.125364,-4.705013,-51.309219
14.052410,-73.752786,-12.198422
-37.794047,-5.849428,-30.153619
32.656848,-86.558242,-41.661609
-34.759482,5.613612,69.039506
70.727416,-20.600035,-5.644793
-35.812740,78.640585,-35.165155
32.597783,-60.752932,-29.479679
18.193060,22.160176,-38.018676
-41.804200,-38.743267,19.584147
46.500889,60.190946,-36.309837
5.538827,7.377798,-39.274091
-68.905465,36.108933,-35.577790
15.352609,-28.947857,81.008214
29.980979,-83.846064,9.829976
21.287630,15.854411,-23.093956
12.958806,-32.820398,80.917582
31.048980,-87.760874,26.745819
4.183656,7.835661,-5.519865
50.175077,-22.926855,60.783188
44.109605,61.838520,-37.565908
-56.124087,-36.753475,14.389412
31.953889,-16.599877,-65.407970
-37.924485,-29.956773,-19.672679
35.648487,-2.543835,57.272207
-64.012041,40.726477,-33.229409
66.570604,-32.069393,56.729283
-58.357588,0.759423,72.111730
-35.791320,-39.869622,-29.185120
40.560843,-79.932310,-49.318849
-50.085054,43.010775,69.738993
4.190399,-80.635970,-23.848387
16.290852,33.589854,-21.546766
-75.000107,-18.289921,5.279829
6.675891,-46.750489,75.222835
-36.309640,-37.912725,16.536787
-43.822956,-8.572202,-38.270883
14.810907,42.723789,-23.942056
59.081358,-31.081768,-18.223898
-81.050049,-14.295451,1.255324
4.325593,49.762398,41.777694
-35.652433,22.317544,58.285485
-66.126982,22.528155,-42.806258
86.127098,26.393445,13.831092
50.507227,-23.079119,61.169355
-52.023595,1.276907,71.009105
-33.709926,-12.944081,-1.317994
-59.714609,7.581180,77.895038
75.365391,-27.775330,55.210159
-39.223431,52.134125,-40.081805
39.772021,-55.524271,-29.258981
75.020276,0.648586,24.979012
-4.894792,10.129619,-47.919032
49.987371,84.723038,-21.901383
-83.392175,-28.579768,-4.549336
18.830331,54.331363,24.735801
15.253887,-72.605935,-13.384919
20.759989,-82.729877,8.901674
-72.337590,54.663135,-40.143238
12.152722,59.157544,35.572243
7.056822,10.230446,-41.886698
68.666319,-20.394547,-9.132668
13.542146,-47.692667,60.042419
-65.467462,-2.533217,3.353330
-27.188173,-31.910710,-36.797012
42.490754,-82.930689,-38.695611
35.598042,-28.302383,47.373214
27.800531,-85.938259,15.298725
37.293423,-32.837710,44.130211
54.470494,-16.844566,61.432245
-15.682363,38.894798,57.635477
32.790125,-19.887988,57.636102
-55.523961,-36.832440,-22.114357
25.717119,-40.469312,64.597433
-81.972459,14.995415,-21.117288
-36.903547,63.164305,71.165010
58.407486,-83.429584,-13.744980
-51.204885,-18.361359,-1.066119
-34.786175,-8.794347,-63.069056
-47.450808,93.250493,-27.186786
53.534120,-4.135993,35.880914
3.539328,-84.129725,-27.775136
29.014480,-24.842918,68.407907
-41.280943,91.457849,-24.254290
15.780797,56.494469,33.140570
27.206561,54.349924,18.832384
-51.246189,36.820110,71.899282
-47.128757,51.699795,-38.959037
-18.329193,4.379985,47.683548
-45.085406,-9.882647,58.438430
0.749473,-83.298767,-27.132080
-31.571713,-34.656280,6.425834
33.577025,-90.066978,-26.894357
-48.934913,-48.854881,15.787905
-50.052378,49.365898,74.787216
-72.015473,-7.016142,-1.176078
36.863265,52.774370,7.731691
6.598900,12.878948,-24.729823
-74.839493,-2.047725,-29.741105
52.861894,82.852614,-15.118754
37.627449,-11.680394,-56.961434
15.801310,65.354176,-37.438958
-27.449903,-34.158232,-50.977444
-16.205073,29.697067,62.579431
37.289522,-73.010180,-44.743117
34.573410,46.719804,-55.176137
-26.922578,-18.373706,8.880355
69.721801,8.884448,18.654386
-25.471955,-29.159890,-68.631435
-49.913408,-5.220379,-59.238522
14.955285,-22.565447,-53.665566
35.700290,-44.302187,56.132770
7.054652,50.095430,41.014971
18.423860,-83.706549,8.980639
-12.838731,28.818204,63.751979
51.223916,-47.390521,69.255362
-52.864130,24.223910,-48.328145
35.924187,58.899248,-24.323009
29.467926,40.091753,-28.836354
5.810115,-27.553139,60.895837
49.367232,-45.627483,72.239637
-17.933868,-16.861285,-81.651232
6.635039,-29.176379,66.350293
-68.335340,-18.891410,5.741887
9.125371,-21.600717,-46.444341
39.355992,-80.776512,-37.761906
-42.275253,-41.313216,4.872940
-12.536501,-11.333792,-72.470216
34.553275,53.310521,-43.899889
-10.787440,-20.544761,-16.844240
-37.626252,-4.305538,-46.652194
-36.250625,101.070505,-19.688815
53.010333,62.583018,-11.892187
-38.447703,-37.931444,-30.508689
-50.189426,-18.581579,-26.268187
-59.795231,28.331338,-21.917394
-75.558006,-18.582142,-10.639451
-10.873757,-18.460432,-20.605656
15.951443,-70.842774,-10.652493
-35.153508,-35.138744,4.178547
25.946464,-83.777440,29.297436
25.388052,69.441971,-29.846665
-72.958268,-24.359642,9.574572
28.815373,-74.298850,-36.465465
-35.783494,72.940625,-37.191033
43.742555,-31.338760,48.948331
-21.380315,48.772151,54.433739
-30.165786,79.034778,-32.887874
-33.539945,17.140785,65.781001
-57.958879,0.419652,-4.798376
80.955427,12.042598,15.038785
32.915481,-71.189478,26.553021
-29.257762,93.470251,-24.739464
-13.917629,-22.817005,-44.649226
39.109687,-8.016264,-68.316813
-34.295766,104.677048,-21.673930
-49.757020,-32.611587,-5.523152
40.669512,-24.042504,43.600396
44.551225,-85.619611,4.124301
25.949629,-25.367916,-60.575019
-66.934410,-36.836335,20.726892
-33.492371,105.933567,-23.291149
-42.977770,42.075489,70.771696
-32.357223,17.251745,65.125391
-57.181802,-0.021189,-5.258554
52.279733,7.822561,34.238703
44.573553,61.303402,-37.100702
50.079144,-0.599336,-76.381624
-43.904988,10.648294,-21.407363
28.378457,-9.116694,71.874116
22.180152,-9.643110,56.578982
44.484485,-84.942051,-17.874075
43.191210,-62.063933,-33.361455
40.314840,55.514005,-57.192268
48.637659,30.026501,-49.615321
-47.139246,56.068785,-38.145947
5.221712,39.446926,38.100115
-10.510115,-16.055646,-12.992412
-70.806093,-42.039159,0.868781
13.488588,-84.269379,-31.470819
-13.691491,33.048068,62.795536
-49.925798,-38.646134,21.641188
19.372791,-86.288886,9.380114
18.525568,63.890459,29.751509
-44.952978,11.689629,-24.311536
40.807953,-36.941302,75.181471
-25.946865,-29.227810,-66.093738
-26.655854,-21.998651,-71.518983
38.538733,51.180755,-52.411035
-31.035255,37.899831,70.412651
34.726747,-54.524253,-27.171583
-56.037534,-36.198961,14.245134
-68.029232,-5.731394,-0.618907
80.483616,4.382628,-5.321152
-32.725088,78.363764,-44.615379
35.232565,-89.579177,-16.252236
44.408092,-84.803127,-17.901925
-48.527385,60.532856,-43.938552
-44.316048,26.032835,69.968646
-25.916311,-32.840015,-59.121149
-46.883684,93.534060,-22.850198
-47.887613,-39.966018,-7.117120
-73.930253,41.998832,-31.878427
-30.158716,-7.303424,-59.716720
15.386298,-85.312220,-29.989739
-26.116488,33.463391,54.740514
-11.350861,-19.306485,-20.657322
14.700717,-70.959513,-10.847982
-26.322722,57.610569,-41.241785
76.942550,15.404044,9.546680
34.556155,-68.808109,-28.506898
43.973263,8.224385,-63.259590
22.115851,-35.411474,75.833874
27.375223,-59.980506,-16.340254
-54.603776,-10.427065,-1.519162
23.927859,-46.997389,65.463074
16.160258,-48.562202,71.501034
-0.917303,-81.297477,-25.473272
-38.475537,63.155531,72.924261
-18.667671,-14.346912,4.563629
-29.873742,6.250681,58.960804
-83.360645,15.858562,-21.070590
-40.496399,-5.732809,-8.339676
-16.455127,26.483571,62.106134
81.449353,4.459199,-1.702771
37.878988,56.531095,8.079058
-53.692617,0.877006,76.511179
81.104494,41.563003,0.639192
60.159324,-43.723455,-4.946665
22.301997,-90.667157,-26.522084
52.837517,-47.894860,68.714176
-71.039165,-10.413444,-27.795013
58.603232,-41.087326,-8.149033
-63.115108,72.830363,-32.747354
60.813083,-78.202865,-6.315489
-66.392432,-9.717293,0.981497
43.580690,-87.166960,-13.047140
72.606800,-75.638210,-3.229998
-79.889689,18.316210,-24.911930
-14.323422,-10.027933,-6.928452
26.465740,43.668908,-52.568285
-15.208113,29.050167,53.316218
19.776627,-21.408841,-49.003008
-29.302461,-37.620187,-47.905436
3.526174,35.180027,34.483027
-43.085160,1.168150,69.206375
-50.093221,60.985829,-43.198009
-40.133309,6.970208,66.284844
71.928243,-34.624850,-22.080608
-39.233574,57.236235,72.018421
54.719866,-78.396056,-5.351017
-13.788853,38.243315,55.569534
67.032708,-12.071327,49.284864
48.300369,-62.681184,-22.637863
-20.423028,47.553481,53.393988
-33.814978,45.685982,-38.681917
73.170609,-10.771924,45.132958
51.205957,-24.896855,59.058694
21.458112,-93.619955,-25.773052
53.942743,-47.265506,65.487636
-11.806911,-10.661206,1.226529
-58.123948,-11.160723,-39.974630
61.386940,-29.058449,-3.108882
34.431884,-82.712666,18.113365
5.739969,-73.562145,-28.329527
-40.199787,-6.956075,-9.764754
66.499692,-41.816888,66.847853
45.918911,-83.761585,-9.257313
-58.245285,67.108421,-59.471392
-66.444257,64.445891,-47.066700
69.041707,-39.385668,53.887557
-40.045359,-39.496267,10.858065
36.885881,-71.145542,-29.298438
44.515727,-48.454887,17.186295
72.019839,5.090795,16.822925
-40.346206,-2.206249,68.347238
-55.759514,-12.078990,67.515309
-60.424101,0.490910,-6.435957
36.071974,-21.014544,45.941924
66.629909,-40.846987,-6.209317
-4.373913,-1.594207,-21.445844
35.134803,3.247847,-76.030276
-24.407263,23.580457,-52.090179
41.315332,-63.932638,-34.939583
-50.704287,90.587724,-31.153513
-82.735286,17.248226,-24.126704
37.642705,3.222973,-54.239924
-27.637537,31.599273,54.501417
-51.290310,88.174442,-38.826835
-7.913771,-5.494515,-36.012762
-45.641167,38.960918,77.673613
23.518925,-41.093708,79.163122
1.373753,46.260297,44.423102
58.409107,95.752849,-13.919668
17.917647,-46.184880,63.415174
-65.259431,-2.869660,-4.658913
-71.517142,22.195053,-32.603276
58.173407,-67.495458,44.674792
7.855775,12.964178,-40.527741
37.969374,-63.050404,-35.212155
-32.848547,-34.148233,-35.135002
-26.904624,-1.369193,52.113393
-79.672872,23.895716,-40.765704
56.301470,89.759978,-18.848840
-59.843700,76.264628,-32.121088
-46.972506,-36.307913,25.585249
8.110118,-30.996401,61.082655
29.398074,40.891507,-38.726229
-43.177270,-36.475476,3.119233
44.796001,-75.225707,36.655607
82.967497,41.905339,1.002046
45.057821,-85.831587,-17.563425
59.701245,-81.190683,-4.634462
20.961770,-74.532358,-13.082617
61.188907,-18.694094,57.875193
-89.766492,17.671434,-43.856355
44.287487,-28.185099,77.032443
53.453189,73.804412,-19.782608
-1.770071,1.701086,-6.868831
75.860132,-31.757366,58.159546
57.482536,-15.826607,54.127084
5.435963,-39.973627,60.847483
-13.017263,30.263105,-54.323747
-18.477278,26.730216,-55.052723
20.396981,40.355642,-25.430190
55.052063,79.577084,-15.236889
-64.651183,60.124867,-40.655483
-2.805188,-43.154428,63.945181
4.065190,29.543873,-19.614561
46.919318,2.744326,37.385636
37.427120,-75.432976,24.724823
27.449360,-18.255880,67.714335
-50.543537,66.145078,-58.875317
-13.266259,-19.559231,-11.439166
46.216826,59.647804,-28.752418
-28.321845,45.659155,-42.838112
77.641299,18.181288,5.029588
8.605312,18.889870,-57.860976
-20.234280,33.216102,63.703169
-40.375046,95.126245,-31.863020
-29.620716,80.478054,-39.834029
29.933365,-48.775121,71.184775
17.072800,-25.598217,64.484909
38.506233,-78.501747,-47.808123
-10.307209,4.016064,-4.383223
-55.328578,-15.143389,-5.241271
-41.610475,-29.194921,-24.484279
-68.966645,64.077866,-37.752692
-48.957606,89.082064,-25.550327
13.129573,-84.339667,-31.554775
56.582293,58.038962,-6.786021
35.617946,47.165986,-24.118296
-39.845805,-6.866883,-9.943550
-12.526385,-12.412685,-58.230122
13.408894,-31.671638,82.342635
44.797268,-83.238019,22.801602
-18.697869,25.915546,65.243518
35.175964,-45.107583,55.967586
-53.361338,87.466922,-32.700810
61.880023,-15.552116,59.499496
-76.161702,-11.460713,-26.415905
-40.093783,-31.297446,-28.807160
-30.381541,100.880292,-18.337988
-41.301490,52.012673,74.242666
46.331217,5.208291,-67.200275
28.723391,-10.278032,69.777833
32.780852,-76.005681,26.752128
45.361145,60.001754,-27.613577
31.537356,43.225162,-57.143215
-23.227208,61.041078,-40.268278
83.769278,18.579042,4.722531
-27.837220,99.678469,-22.661307
75.838357,-30.146791,43.854215
18.545050,-22.136258,-53.331144
-54.937239,64.262970,-45.547430
36.928682,-84.358907,-45.617363
-49.489323,92.077976,-41.102895
-58.250307,-3.659355,-43.211953
-9.497376,-7.528359,-87.830721
-50.382741,89.873196,-38.370461
-37.634002,20.307269,-25.552470
59.401438,-4.139996,33.302270
-71.987713,-45.730529,-5.602055
38.750099,43.044609,-52.300607
-66.774411,60.611834,-47.481462
25.120630,-81.744709,28.790869
-30.472816,-7.276197,-60.051316
42.990747,-58.232666,-26.984624
82.332823,-7.064870,35.787364
22.622059,53.459070,23.293575
-43.964240,62.961868,75.280392
-53.845933,-38.379898,-10.952244
-39.218535,-32.391665,-43.050026
48.611125,31.482697,-52.503556
-69.489443,38.144318,-35.975428
65.585724,-75.689521,-5.875309
-29.653506,106.316157,-14.929916
70.612820,-40.639579,52.966263
-50.711823,37.729862,-46.576403
-42.662477,-41.522569,5.034620
24.933464,-85.758918,7.757114
-77.085150,-26.452702,-3.223862
-18.465415,-35.447676,-52.629100
-71.417557,40.962677,-31.213931
6.769205,-82.908766,-24.638076
-16.144535,39.588984,57.779803
43.488654,-38.221237,77.724891
-52.165048,19.861511,-19.120951
21.178455,-35.027004,61.257361
-37.201355,10.390842,64.498094
-42.243666,91.377752,-22.520777
